OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT 
STARLINK-31417,2024-046R,2026-08-16T03:41:30.790176,15.34396694,.00014429,53.1605,134.6858,101.3309,258.7856,0,U,59216,999,13733,.96384952E-4,.2881E-4,0
STARLINK-31499,2024-046S,2026-08-16T00:27:11.048832,15.34389359,.00013106,53.1593,131.7197,89.6602,270.4551,0,U,59217,999,13748,.28083518E-4,.572E-5,0
STARLINK-31421,2024-046T,2026-08-16T17:26:49.039008,15.34422670,.0002531,53.1580,128.3391,139.0915,221.0278,0,U,59218,999,13759,-.20912606E-3,-.7442E-4,0
STARLINK-31518,2024-046U,2026-08-16T17:44:59.732736,15.34393023,.00015726,53.1607,128.3982,95.8296,264.2886,0,U,59219,999,13759,.3545639E-5,-.257E-5,0
STARLINK-31523,2024-046V,2026-08-16T18:06:12.496320,15.34394450,.00012086,53.1587,128.4861,90.4802,269.6339,0,U,59220,999,13759,.5100698E-5,-.204E-5,0
STARLINK-31516,2024-046W,2026-08-16T05:02:30.204384,15.34393973,.00012417,53.1586,130.7801,90.6812,269.4333,0,U,59221,999,13751,.26470707E-4,.518E-5,0
STARLINK-31490,2024-046X,2026-08-16T00:49:19.914528,15.33549145,.00009493,53.1602,135.3540,95.9780,264.1330,0,U,59222,999,13743,.5899323E-5,-.178E-5,0
STARLINK-31420,2024-046Y,2026-08-16T22:00:01.999584,15.30206324,.00012051,53.1562,131.3261,90.0983,58.4401,0,U,59223,999,586,-.79601122E-3,-.23864E-3,0
STARLINK-31305,2024-049B,2026-08-16T15:48:57.740832,15.27546067,.00009067,43.0018,319.8967,276.4941,83.5807,0,U,59232,999,13685,.73087148E-3,.19883E-3,0
STARLINK-31459,2024-049C,2026-08-16T06:46:12.533664,15.27580298,.00012607,43.0022,322.2476,275.7742,84.2966,0,U,59233,999,13680,.14458159E-4,.136E-5,0
STARLINK-31438,2024-049D,2026-08-16T11:54:37.705536,15.27583060,.0001598,43.0026,310.0284,271.3125,88.7544,0,U,59234,999,13696,.26726194E-3,.71E-4,0
STARLINK-31467,2024-049E,2026-08-16T08:16:39.551808,15.27575427,.00011727,43.0017,321.8585,263.9071,96.1647,0,U,59235,999,13682,-.20378342E-4,-.823E-5,0
STARLINK-31444,2024-049F,2026-08-16T12:15:30.174624,15.44325338,.00106245,42.9965,240.5121,94.6550,265.5521,0,U,59236,999,13774,.75692743E-4,.3257E-4,0
STARLINK-31505,2024-049G,2026-08-16T17:50:50.574624,15.27614899,.00008114,43.0011,319.7004,325.5769,34.5030,0,U,59237,999,13688,-.24703872E-3,-.7061E-4,0
STARLINK-31494,2024-049H,2026-08-16T15:45:14.078016,15.27586000,.00013399,43.0038,319.8970,259.1269,100.9432,0,U,59238,999,13687,-.80921535E-4,-.2489E-4,0
STARLINK-31303,2024-049J,2026-08-16T12:18:38.740896,15.27572724,.00012539,42.9997,310.0935,267.3632,92.7076,0,U,59239,999,13697,-.998001E-5,-.537E-5,0
STARLINK-31408,2024-049K,2026-08-16T22:59:12.628320,15.27577413,.00027486,43.0071,318.7199,266.7731,93.2806,0,U,59240,999,13691,.2125282E-5,-.204E-5,0
STARLINK-31427,2024-049L,2026-08-16T16:48:08.741088,15.27572693,.00011233,43.0028,320.1954,271.0281,89.0442,0,U,59241,999,13687,-.28562769E-4,-.1048E-4,0
STARLINK-31423,2024-049M,2026-08-16T16:38:53.877696,15.27575991,.00008328,43.0028,320.1722,272.4549,87.6207,0,U,59242,999,13687,.1480057E-4,.145E-5,0
STARLINK-31433,2024-049N,2026-08-16T11:19:25.191840,15.27575713,.00010561,43.0013,321.0909,272.9047,87.1684,0,U,59243,999,13684,.14013907E-4,.124E-5,0
STARLINK-31285,2024-049P,2026-08-16T15:39:41.359392,15.27572234,.00014099,43.0043,319.8643,272.7589,87.3101,0,U,59244,999,13686,.28932844E-4,.534E-5,0
STARLINK-31284,2024-049R,2026-08-16T12:48:01.725984,15.27577283,.00013814,43.0014,320.6910,275.9394,84.1300,0,U,59246,999,13684,.16867692E-4,.202E-5,0
STARLINK-31424,2024-049S,2026-08-16T22:26:36.906432,15.27579476,.00009181,43.0018,315.0823,282.0697,78.0052,0,U,59247,999,13694,-.28960994E-4,-.1059E-4,0
STARLINK-31405,2024-049T,2026-08-16T22:44:25.264032,15.27590718,.00011072,43.0013,318.6378,274.5162,85.5563,0,U,59248,999,13690,.13790775E-3,.3536E-4,0
STARLINK-31426,2024-049U,2026-08-16T22:49:57.970560,15.27579448,.00014953,43.0026,318.6600,275.3263,84.7418,0,U,59249,999,13690,-.24177083E-4,-.927E-5,0
STARLINK-31407,2024-049V,2026-08-16T22:29:38.907168,15.27572502,.00016947,43.0037,307.3123,260.7714,99.2946,0,U,59250,999,13703,-.79338028E-4,-.2444E-4,0
STARLINK-31393,2024-049X,2026-08-16T11:46:03.025920,15.27577332,.00014515,43.0024,306.5073,267.3961,92.6724,0,U,59252,999,13701,-.200269E-5,-.317E-5,0
STARLINK-31425,2024-049Y,2026-08-16T15:50:46.975488,15.27578868,.00015138,43.0025,319.9224,271.9096,88.1582,0,U,59253,999,13686,.20241642E-4,.295E-5,0
STARLINK-31659,2024-050A,2026-08-16T19:43:56.895456,15.34388931,.00013611,53.1594,151.6608,97.7030,262.4128,0,U,59254,999,13629,.4327686E-5,-.23E-5,0
STARLINK-31629,2024-050B,2026-08-16T02:15:58.775328,15.30193129,.00015274,53.1607,160.6101,85.3645,274.7530,0,U,59255,999,13495,.35493508E-4,.692E-5,0
STARLINK-31652,2024-050C,2026-08-16T19:08:43.931616,15.31701330,.00015914,53.1605,156.4754,90.4270,269.6914,0,U,59256,999,13507,.24048463E-4,.381E-5,0
STARLINK-31637,2024-050E,2026-08-16T04:43:01.916544,15.34391070,.00015523,53.1604,158.4132,73.4991,286.6182,0,U,59258,999,13499,-.32044274E-4,-.1459E-4,0
STARLINK-31506,2024-050F,2026-08-16T19:26:05.847360,15.30304919,.00011304,53.1603,157.2572,97.9906,262.1223,0,U,59259,999,13506,-.60200513E-3,-.18204E-3,0
STARLINK-31639,2024-050H,2026-08-16T19:02:00.812544,15.31699225,.00014809,53.1594,156.4454,85.0539,275.0631,0,U,59261,999,13507,-.5206187E-5,-.527E-5,0
STARLINK-31598,2024-050K,2026-08-16T12:38:03.988320,15.34376418,.00014382,53.1596,156.8943,91.3862,268.7305,0,U,59263,999,13504,.38881997E-4,.937E-5,0
STARLINK-31645,2024-050L,2026-08-16T04:00:44.088480,15.34404780,.00009492,53.1579,158.9349,74.2280,285.8827,0,U,59264,999,13498,.38356997E-3,.12607E-3,0
STARLINK-31646,2024-050M,2026-08-16T19:02:20.541120,15.34388308,.00012272,53.1583,155.7318,76.8352,283.2788,0,U,59265,999,13508,-.26415356E-4,-.1268E-4,0
STARLINK-31648,2024-050N,2026-08-16T19:16:53.309856,15.30164188,.00016086,53.1607,157.2141,108.2700,251.8476,0,U,59266,999,13506,.22753534E-3,.6378E-4,0
STARLINK-31579,2024-050P,2026-08-16T05:30:09.343584,15.30198009,.00012485,53.1599,160.0281,82.8716,277.2426,0,U,59267,999,13497,.55277204E-4,.1278E-4,0
STARLINK-31627,2024-050Q,2026-08-16T05:01:12.046944,15.34406934,.00010344,53.1587,158.4847,98.0121,262.0999,0,U,59268,999,13499,.43992529E-3,.14519E-3,0
STARLINK-31609,2024-050R,2026-08-16T19:11:17.512800,15.34444958,.00014866,53.1582,155.7708,93.7451,266.3722,0,U,59269,999,13508,.14204465E-3,.4432E-4,0
STARLINK-31616,2024-050S,2026-08-16T18:50:14.002656,15.34380495,.00010404,53.1604,155.6785,118.0295,242.0813,0,U,59270,999,13508,.17143927E-4,.203E-5,0
STARLINK-31630,2024-050T,2026-08-16T11:42:45.722880,15.34384180,.00014527,53.1590,143.1727,93.2247,266.8922,0,U,59271,999,13523,.27643159E-4,.557E-5,0
STARLINK-31623,2024-050U,2026-08-16T03:06:12.446208,15.34389212,.00014858,53.1597,158.7074,96.1841,263.9331,0,U,59272,999,13498,-.29048491E-4,-.1357E-4,0
STARLINK-31595,2024-050V,2026-08-16T19:21:27.478656,15.30192662,.00014365,53.1600,157.2455,99.5954,260.5209,0,U,59273,999,13506,.88699751E-4,.2268E-4,0
STARLINK-31463,2024-056A,2026-08-16T18:42:11.056896,15.27583262,.0001378,43.0013,42.6631,270.2770,89.7924,0,U,59296,999,13568,-.49281818E-4,-.1618E-4,0
STARLINK-31487,2024-056B,2026-08-16T12:08:25.501344,15.27576846,.00015368,43.0035,48.3653,275.4711,84.5965,0,U,59297,999,13571,.18364929E-4,.243E-5,0
STARLINK-31386,2024-056C,2026-08-16T13:16:39.902304,15.27609383,.00014663,43.0059,47.8649,292.4482,67.6214,0,U,59298,999,13560,-.26758762E-3,-.7625E-4,0
STARLINK-31409,2024-056D,2026-08-16T19:38:23.412192,15.27582681,.00015537,43.0025,39.4896,271.7700,88.2974,0,U,59299,999,13584,.28126288E-4,.512E-5,0
STARLINK-31489,2024-056E,2026-08-16T22:19:24.026880,15.27584099,.00014184,43.0023,45.5324,266.7099,93.3590,0,U,59300,999,13566,.10985457E-3,.2762E-4,0
STARLINK-31502,2024-056F,2026-08-16T12:44:45.924576,15.27573797,.00011954,43.0046,40.7686,267.4476,92.6238,0,U,59301,999,13568,-.3789953E-5,-.366E-5,0
STARLINK-31447,2024-056G,2026-08-16T13:20:22.752096,15.27570627,.00012203,43.0058,47.8824,266.2145,93.8567,0,U,59302,999,13560,-.2792186E-4,-.103E-4,0
STARLINK-31504,2024-056H,2026-08-16T19:48:06.201792,15.27567145,.00015344,43.0048,46.4647,261.0518,99.0160,0,U,59303,999,13564,-.58754287E-4,-.1878E-4,0
STARLINK-31474,2024-056J,2026-08-16T22:54:06.927840,15.27565580,.00015539,43.0022,38.7864,270.5622,89.5052,0,U,59304,999,13574,-.77562152E-4,-.2395E-4,0
STARLINK-31500,2024-056K,2026-08-16T13:25:55.464672,15.27575903,.00012953,43.0053,47.9103,265.8129,94.2575,0,U,59305,999,13560,.10538952E-4,.28E-6,0
STARLINK-31480,2024-056L,2026-08-16T20:56:21.045984,15.27576435,.00011375,43.0041,45.9563,254.0350,106.0377,0,U,59306,999,13565,.4289454E-5,-.144E-5,0
STARLINK-31282,2024-056M,2026-08-16T13:37:01.633728,15.27577294,.00014103,43.0050,47.9671,265.6416,94.4274,0,U,59307,999,13560,.10671151E-4,.31E-6,0
STARLINK-31485,2024-056N,2026-08-16T20:04:44.514912,15.27590568,.000134,43.0032,46.5422,240.5510,119.5208,0,U,59308,999,13564,-.10399214E-3,-.3124E-4,0
STARLINK-31455,2024-056P,2026-08-16T20:05:26.807712,15.27584029,.00012929,43.0020,43.0953,277.7467,82.3238,0,U,59309,999,13568,-.1053496E-5,-.291E-5,0
STARLINK-31475,2024-056Q,2026-08-16T12:10:58.079424,15.27567896,.00011746,43.0014,44.9214,270.8865,89.1852,0,U,59310,999,13575,.74174715E-4,.1779E-4,0
STARLINK-31445,2024-056S,2026-08-16T13:37:28.723584,15.27560202,.00011929,43.0048,54.8896,253.2631,106.8090,0,U,59312,999,13552,.1834588E-3,.4787E-4,0
STARLINK-31495,2024-056T,2026-08-16T21:22:27.862464,15.48576163,.00176705,42.9827,30.4441,286.7112,73.1808,0,U,59313,999,13583,.2815094E-2,.157558E-2,0
STARLINK-31477,2024-056U,2026-08-16T18:31:46.798752,15.27579605,.00013196,43.0013,39.1383,261.7440,98.3262,0,U,59314,999,13572,-.71971002E-4,-.2242E-4,0
STARLINK-31446,2024-056V,2026-08-16T12:48:54.955296,15.27568869,.00013474,43.0029,47.7165,284.6467,75.4235,0,U,59315,999,13560,.36376375E-4,.739E-5,0
STARLINK-31479,2024-056W,2026-08-16T12:52:07.858848,15.27577282,.00005269,42.9995,52.0500,259.9200,100.1592,0,U,59316,999,13555,-.15930631E-4,-.7E-5,0
STARLINK-31349,2024-056X,2026-08-16T11:36:57.957696,15.27576451,.00011348,43.0040,48.2000,267.8619,92.2103,0,U,59317,999,13566,-.5161669E-5,-.404E-5,0
STARLINK-31464,2024-056Y,2026-08-16T20:50:48.012000,15.27578829,.00015071,43.0044,45.9257,267.9859,92.0821,0,U,59318,999,13565,-.21741816E-4,-.86E-5,0
STARLINK-31402,2024-057A,2026-08-16T06:58:35.335200,15.37517952,.00114526,42.9971,314.2768,9.5400,350.5671,0,U,59320,999,13482,.97786868E-3,.36753E-3,0
STARLINK-31578,2024-057B,2026-08-16T10:12:23.566464,15.27585353,.00019735,42.9978,4.5277,152.7863,207.3092,0,U,59321,999,13427,-.11963981E-3,-.3554E-4,0
STARLINK-31530,2024-057C,2026-08-16T12:25:29.207424,15.81703734,.00270723,42.9841,312.5681,22.1636,338.0400,0,U,59322,999,13487,.61452206E-3,.132385E-2,0
STARLINK-31565,2024-057D,2026-08-16T18:37:09.343776,15.27575833,.00008967,43.0030,10.6532,257.1769,102.8982,0,U,59323,999,13423,-.2700636E-5,-.336E-5,0
STARLINK-31570,2024-057E,2026-08-16T10:08:54.484512,15.27578769,.00010768,43.0039,5.3782,276.5319,83.5410,0,U,59324,999,13426,-.20657658E-4,-.83E-5,0
STARLINK-31611,2024-057F,2026-08-16T08:36:36.178848,15.27583182,.00013418,43.0009,5.7535,203.0730,157.0062,0,U,59325,999,13425,.5485379E-4,.1248E-4,0
STARLINK-31632,2024-057G,2026-08-16T18:51:17.268192,15.27564305,.00008539,43.0028,14.1874,276.1001,83.9753,0,U,59326,999,13419,.34954895E-4,.7E-5,0
STARLINK-31599,2024-057H,2026-08-16T18:27:13.910400,15.27604054,.00014771,43.0041,2.8155,274.8453,85.2230,0,U,59327,999,13432,-.25892428E-3,-.7386E-4,0
STARLINK-31614,2024-057J,2026-08-16T17:28:14.802240,15.27570314,.00011899,43.0019,3.3694,269.1090,90.9625,0,U,59328,999,13431,-.3585435E-4,-.1248E-4,0
STARLINK-31493,2024-057K,2026-08-16T18:38:20.210784,15.27577342,.00014814,43.0043,2.8697,268.5425,91.5257,0,U,59329,999,13432,.3886676E-5,-.155E-5,0
STARLINK-31634,2024-057L,2026-08-16T17:41:11.036256,15.27584274,.00007672,43.0019,3.4289,273.0936,86.9828,0,U,59330,999,13431,-.490451E-6,-.275E-5,0
STARLINK-31633,2024-057M,2026-08-16T19:11:38.596992,15.27572252,.00012192,43.0010,3.0418,274.1692,85.9020,0,U,59331,999,13432,-.73123255E-4,-.2273E-4,0
STARLINK-31594,2024-057N,2026-08-16T18:56:48.773760,15.27576633,.00010722,43.0042,14.2130,270.2944,89.7784,0,U,59332,999,13419,-.18105681E-4,-.76E-5,0
STARLINK-31572,2024-057P,2026-08-16T11:09:43.772544,15.27576797,.00009066,43.0047,16.0780,259.2970,100.7780,0,U,59333,999,13414,.27194985E-4,.486E-5,0
STARLINK-31573,2024-057Q,2026-08-16T10:14:14.931744,15.27576960,.00010999,43.0044,4.5406,277.7270,82.3457,0,U,59334,999,13427,-.29881555E-4,-.1084E-4,0
STARLINK-31588,2024-057R,2026-08-16T10:23:29.146272,15.27601103,.00013655,43.0052,4.5906,179.4182,180.6671,0,U,59335,999,13427,-.21983753E-3,-.631E-4,0
STARLINK-31596,2024-057S,2026-08-16T10:29:03.398496,15.27573851,.00011332,43.0050,4.6194,260.3299,99.7424,0,U,59336,999,13427,-.25050102E-4,-.951E-5,0
STARLINK-31612,2024-057T,2026-08-16T15:44:49.673472,15.27573418,.0001563,43.0023,3.6851,268.4004,91.6669,0,U,59337,999,13430,-.49397225E-4,-.1621E-4,0
STARLINK-31550,2024-057U,2026-08-16T17:55:59.027808,15.27580713,.00010042,43.0042,3.5103,273.1421,86.9316,0,U,59338,999,13431,-.16899352E-4,-.727E-5,0
STARLINK-31473,2024-057V,2026-08-16T18:36:29.140128,15.27578094,.00013997,43.0044,2.8571,266.5448,93.5243,0,U,59339,999,13432,-.1112778E-5,-.293E-5,0
STARLINK-31562,2024-057W,2026-08-16T19:20:10.225824,15.27581151,.00012323,43.0052,17.8087,266.0366,94.0344,0,U,59340,999,13415,.19845297E-4,.284E-5,0
STARLINK-31600,2024-057X,2026-08-16T18:42:42.455520,15.27573991,.00010566,43.0046,10.6776,245.2799,114.7943,0,U,59341,999,13423,-.36353193E-4,-.1262E-4,0
STARLINK-31628,2024-057Y,2026-08-16T20:40:14.077056,15.27586046,.00012408,43.0017,2.6454,272.3535,87.7174,0,U,59342,999,13433,.23878213E-4,.395E-5,0
STARLINK-31605,2024-060A,2026-08-16T06:45:47.119104,15.27576991,.00012256,43.0041,67.9039,267.3658,92.7054,0,U,59348,999,13453,.15561246E-4,.166E-5,0
STARLINK-31532,2024-060B,2026-08-16T07:17:00.125088,15.27578774,.00008759,43.0041,78.4488,279.8655,80.2098,0,U,59349,999,13452,.32002181E-4,.619E-5,0
STARLINK-31593,2024-060C,2026-08-16T22:16:00.479712,15.27579679,.00011879,43.0000,74.5304,268.2622,91.8093,0,U,59350,999,13457,-.40049017E-4,-.1364E-4,0
STARLINK-31555,2024-060D,2026-08-16T07:28:06.326112,15.27578393,.00010458,43.0042,78.5056,267.8346,92.2386,0,U,59351,999,13452,-.1642883E-5,-.307E-5,0
STARLINK-31561,2024-060E,2026-08-16T22:12:18.344448,15.27577129,.00009908,43.0003,74.5123,274.8371,85.2367,0,U,59352,999,13457,.41709729E-4,.886E-5,0
STARLINK-31413,2024-060F,2026-08-16T06:51:05.698368,15.27575422,.00012633,43.0029,78.3142,272.2185,87.8522,0,U,59353,999,13447,-.8563174E-5,-.498E-5,0
STARLINK-31422,2024-060G,2026-08-16T20:32:48.419808,15.27580191,.00011061,43.0009,75.7121,267.0007,93.0719,0,U,59354,999,13455,.31628295E-4,.608E-5,0
STARLINK-31416,2024-060H,2026-08-15T23:31:45.950880,15.27578741,.00010719,43.0043,80.3223,268.4779,91.5950,0,U,59355,999,13442,.31210049E-4,.597E-5,0
STARLINK-31552,2024-060J,2026-08-16T00:03:13.845312,15.27573884,.00015502,43.0019,80.4991,270.6743,89.3931,0,U,59356,999,13442,.20815821E-3,.5469E-4,0
STARLINK-31557,2024-060K,2026-08-15T23:54:26.557344,15.27599386,.0001559,43.0014,76.0805,268.7692,91.2981,0,U,59357,999,13447,-.16836372E-3,-.4895E-4,0
STARLINK-31559,2024-060L,2026-08-16T22:43:46.257024,15.27577168,.00013986,43.0037,74.6786,273.0210,87.0482,0,U,59358,999,13457,-.1519746E-5,-.304E-5,0
STARLINK-31501,2024-060M,2026-08-16T20:16:09.507936,15.27579238,.00012202,43.0037,75.6301,267.4544,92.6168,0,U,59359,999,13455,.38702712E-4,.803E-5,0
STARLINK-31549,2024-060N,2026-08-16T00:28:55.544448,15.27575174,.00013914,43.0024,79.7608,271.7583,88.3109,0,U,59360,999,13443,-.5529822E-5,-.414E-5,0
STARLINK-31560,2024-060P,2026-08-15T23:42:52.818048,15.27563925,.00008103,43.0040,80.3793,282.5943,77.4819,0,U,59361,999,13442,.2664982E-3,.7075E-4,0
STARLINK-31571,2024-060Q,2026-08-16T20:10:36.175872,15.27578738,.00016766,43.0040,75.5968,264.5464,95.5196,0,U,59362,999,13455,.27381475E-4,.491E-5,0
STARLINK-31553,2024-060R,2026-08-16T19:55:20.557920,15.27577371,.00014874,43.0031,68.5840,262.7589,97.3094,0,U,59363,999,13463,.28719507E-4,.528E-5,0
STARLINK-31547,2024-060S,2026-08-16T13:20:42.427104,15.27574339,.00015121,43.0023,65.6487,250.5727,109.4962,0,U,59364,999,13464,.20115392E-4,.291E-5,0
STARLINK-31537,2024-060T,2026-08-16T20:21:42.305184,15.27580869,.00010626,43.0019,75.6525,265.6600,94.4130,0,U,59365,999,13455,.54875954E-4,.1248E-4,0
STARLINK-31451,2024-060U,2026-08-16T22:21:33.240672,15.27593574,.00011505,42.9996,74.5600,285.8878,74.1847,0,U,59366,999,13457,-.13829585E-3,-.4067E-4,0
STARLINK-31428,2024-060V,2026-08-15T15:15:04.726368,15.27573768,.0001167,43.0026,82.0326,259.6593,100.4128,0,U,59367,999,13437,.30106E-5,-.179E-5,0
STARLINK-31419,2024-060W,2026-08-16T21:13:18.386112,15.27577625,.00008952,43.0036,75.0661,276.0272,84.0477,0,U,59368,999,13456,-.22083419E-4,-.87E-5,0
STARLINK-31583,2024-060X,2026-08-16T21:52:11.782272,15.27575662,.00012239,43.0032,64.0213,273.8661,86.2051,0,U,59369,999,13469,-.25206832E-4,-.956E-5,0
STARLINK-31461,2024-060Y,2026-08-16T20:34:41.246112,15.27579706,.0000774,43.0030,64.4762,260.7737,99.3027,0,U,59370,999,13462,.45892873E-4,.1001E-4,0
STARLINK-31641,2024-062A,2026-08-16T11:54:15.505920,15.34397808,.00012789,53.1592,233.0255,74.4073,285.7071,0,U,59374,999,13413,-.5418447E-5,-.559E-5,0
STARLINK-31430,2024-062B,2026-08-16T05:02:51.073440,15.34384383,.00012794,53.1587,234.7940,70.8532,289.2609,0,U,59375,999,13409,-.241915E-6,-.384E-5,0
STARLINK-31695,2024-062C,2026-08-16T17:26:20.973696,15.34384706,.00011339,53.1580,230.1953,89.3809,270.7324,0,U,59376,999,13416,.6786362E-5,-.147E-5,0
STARLINK-31716,2024-062D,2026-08-16T07:13:28.759584,15.30191621,.00014654,53.1604,185.6359,101.5543,258.5622,0,U,59377,999,13474,.81352518E-4,.205E-4,0
STARLINK-31710,2024-062E,2026-08-16T09:16:09.861600,15.34393922,.00011569,53.1581,231.6236,80.6075,279.5059,0,U,59378,999,13411,.7870413E-5,-.11E-5,0
STARLINK-31698,2024-062F,2026-08-16T21:28:21.417312,15.34401621,.00012833,53.1571,229.1250,79.6457,280.4690,0,U,59379,999,13419,.40171903E-4,.981E-5,0
STARLINK-31680,2024-062G,2026-08-16T10:29:33.301536,15.34387084,.00012488,53.1595,233.3640,100.8981,259.2162,0,U,59380,999,13409,.5026225E-4,.1322E-4,0
STARLINK-31713,2024-062H,2026-08-16T22:00:01.999584,15.34362116,.0000931,53.1578,231.0324,102.3838,74.2962,0,U,59381,999,582,.15141469E-2,.51069E-3,0
STARLINK-31705,2024-062J,2026-08-16T17:14:13.861536,15.34385688,.00012327,53.1582,230.1398,76.3299,283.7840,0,U,59382,999,13416,.6695468E-5,-.15E-5,0
STARLINK-31715,2024-062L,2026-08-16T09:55:32.954304,15.34384106,.00011353,53.1582,231.7970,81.7725,278.3406,0,U,59384,999,13415,-.506629E-5,-.547E-5,0
STARLINK-31717,2024-062M,2026-08-16T10:46:55.658784,15.34387275,.00012535,53.1581,231.3048,85.5850,274.5295,0,U,59385,999,13415,.5384244E-5,-.194E-5,0
STARLINK-31688,2024-062N,2026-08-16T10:26:31.356096,15.34391540,.00012259,53.1594,233.3535,81.4470,278.6671,0,U,59386,999,13409,.18516883E-4,.249E-5,0
STARLINK-31714,2024-062P,2026-08-16T16:53:01.082400,15.34393091,.00011541,53.1586,230.0486,84.6853,275.4282,0,U,59387,999,13415,.42776604E-4,.1069E-4,0
STARLINK-31643,2024-062Q,2026-08-16T22:00:01.999584,15.34385149,.00012722,53.1560,229.0731,96.0014,350.8003,0,U,59388,999,589,.14475002E-2,.48826E-3,0
STARLINK-31647,2024-062R,2026-08-16T10:13:43.582368,15.34393388,.00012923,53.1589,231.9086,75.4620,284.6526,0,U,59389,999,13415,.26419002E-4,.516E-5,0
STARLINK-31649,2024-062S,2026-08-16T09:28:16.918464,15.34384565,.00012836,53.1580,231.6767,74.3674,285.7470,0,U,59390,999,13415,-.8506916E-5,-.663E-5,0
STARLINK-31644,2024-062T,2026-08-16T04:59:49.316352,15.34386521,.00011118,53.1582,234.7801,86.3595,273.7534,0,U,59391,999,13409,.15818862E-4,.158E-5,0
STARLINK-31626,2024-062U,2026-08-16T06:57:03.840192,15.34376876,.00011449,53.1583,232.4420,78.7037,281.4095,0,U,59392,999,13413,-.28075298E-4,-.1324E-4,0
STARLINK-31443,2024-062V,2026-08-16T23:16:27.165504,15.34393752,.00014799,53.1591,215.1946,81.3288,278.7882,0,U,59393,999,13443,-.28647999E-4,-.1344E-4,0
STARLINK-31607,2024-062W,2026-08-16T06:38:49.990272,15.34408077,.0001193,53.1577,232.3602,89.6081,270.5058,0,U,59394,999,13412,.10524578E-3,.3182E-4,0
STARLINK-31608,2024-062X,2026-08-16T10:22:48.732672,15.34392618,.00012125,53.1581,231.9104,79.5163,280.5977,0,U,59397,999,13410,.29175189E-4,.609E-5,0
STARLINK-31534,2024-064A,2026-08-16T07:42:22.201920,15.27574556,.00012261,43.0003,234.2896,276.4620,83.6092,0,U,59398,999,13358,-.18164446E-4,-.762E-5,0
STARLINK-31544,2024-064B,2026-08-16T10:30:32.467392,15.27574295,.00012776,43.0008,234.3082,275.0385,85.0321,0,U,59399,999,13365,-.13666523E-4,-.638E-5,0
STARLINK-31545,2024-064C,2026-08-16T09:33:10.872000,15.27576233,.00010194,43.0026,234.0071,273.7704,86.3031,0,U,59400,999,13365,-.3166946E-4,-.1133E-4,0
STARLINK-31507,2024-064D,2026-08-16T11:16:35.983488,15.27570107,.00011452,43.0029,233.6810,251.1695,108.9033,0,U,59401,999,13360,.59961291E-4,.1388E-4,0
STARLINK-31543,2024-064E,2026-08-16T11:53:35.753280,15.27574834,.00010337,43.0005,233.8793,277.0124,83.0611,0,U,59402,999,13366,.18915842E-4,.259E-5,0
STARLINK-31366,2024-064F,2026-08-16T17:49:50.557728,15.27586379,.0001754,43.0028,232.2966,289.6193,70.4469,0,U,59403,999,13370,.73613342E-4,.1764E-4,0
STARLINK-31374,2024-064G,2026-08-16T22:02:40.782912,15.27570929,.00010657,43.0038,180.2269,270.8116,89.2614,0,U,59404,999,13406,.11782191E-3,.2981E-4,0
STARLINK-31400,2024-064H,2026-08-16T17:12:51.410016,15.27576639,.00010273,43.0009,232.1002,275.8442,84.2292,0,U,59405,999,13370,-.1599172E-5,-.306E-5,0
STARLINK-31391,2024-064J,2026-08-16T07:53:28.116960,15.27578397,.00010502,43.0020,234.3448,277.6496,82.4237,0,U,59406,999,13364,.158605E-6,-.258E-5,0
STARLINK-31387,2024-064K,2026-08-16T11:59:08.672352,15.27576786,.00015515,43.0011,233.9081,277.5081,82.5595,0,U,59407,999,13366,-.6950071E-5,-.453E-5,0
STARLINK-31396,2024-064M,2026-08-16T11:18:40.470336,15.27580292,.000116,42.9990,223.3048,267.3119,92.7600,0,U,59409,999,13372,.5661894E-5,-.106E-5,0
STARLINK-31412,2024-064N,2026-08-16T02:02:45.692448,15.27569339,.00012535,43.0040,235.9604,271.9408,88.1300,0,U,59410,999,13360,.10243007E-3,.2557E-4,0
STARLINK-31483,2024-064P,2026-08-16T07:01:52.746240,15.27573000,.00014133,43.0012,234.9383,267.7793,92.2896,0,U,59411,999,13363,-.16474048E-4,-.715E-5,0
STARLINK-31568,2024-064Q,2026-08-15T07:33:13.135104,15.27584408,.00012314,43.0008,240.4945,270.4977,89.5733,0,U,59412,999,13348,.20928735E-4,.314E-5,0
STARLINK-31615,2024-064R,2026-08-16T06:45:11.241504,15.31456310,.00030873,42.9947,227.0345,96.6696,263.4509,0,U,59413,999,13372,.10520071E-2,.32502E-3,0
STARLINK-31457,2024-064S,2026-08-16T16:24:28.671552,15.27587927,.00010269,43.0006,225.7583,256.7687,103.3051,0,U,59414,999,13377,.13074649E-4,.98E-6,0
STARLINK-31398,2024-064T,2026-08-16T00:23:02.474304,15.27579113,.00013772,43.0030,236.2969,280.2617,79.8079,0,U,59415,999,13359,-.1388812E-4,-.644E-5,0
